problem_name,cost,approx_ratio,n_steps,n_pruned,first_seen
er_14_0.3_0,20.0,0.9523809523809523,14,771,14
er_14_0.3_1,17.0,0.8947368421052632,13,662,9
er_14_0.3_2,21.0,0.9130434782608695,12,665,4
er_14_0.5_0,31.0,0.96875,14,771,14
er_14_0.5_1,28.0,0.9333333333333333,11,554,3
er_14_0.5_2,26.0,0.896551724137931,13,662,3
er_14_0.6_0,43.0,1.0,8,337,1
er_14_0.6_1,37.0,0.925,5,222,1
er_14_0.6_2,31.0,0.8611111111111112,10,443,4
er_14_0.7_0,39.0,0.9512195121951219,14,771,11
er_14_0.7_1,38.0,0.9047619047619048,13,662,4
er_14_0.7_2,41.0,0.9111111111111111,10,445,2
er_16_0.3_0,26.0,1.0,23,910,16
er_16_0.3_1,30.0,0.9375,31,1446,28
er_16_0.3_2,29.0,0.9354838709677419,14,515,3
er_16_0.5_0,36.0,0.9,23,890,1
er_16_0.5_1,41.0,0.9761904761904762,7,244,1
er_16_0.5_2,32.0,0.8648648648648649,18,783,1
er_16_0.6_0,45.0,0.9782608695652174,14,459,9
er_16_0.6_1,40.0,0.9523809523809523,26,1023,9
er_16_0.6_2,46.0,0.9583333333333334,28,1117,20
er_16_0.7_0,55.0,0.9821428571428571,27,914,5
er_16_0.7_1,51.0,0.9444444444444444,35,1660,6
er_16_0.7_2,56.0,0.9824561403508771,21,714,5
er_18_0.3_0,38.0,0.926829268292683,22,495,3
er_18_0.3_1,35.0,0.8974358974358975,67,2260,6
er_18_0.3_2,29.0,0.8787878787878788,47,1284,23
er_18_0.5_0,50.0,0.9433962264150944,42,1399,21
er_18_0.5_1,50.0,0.9803921568627451,53,2124,42
er_18_0.5_2,46.0,0.8846153846153846,14,375,8
er_18_0.6_0,54.0,0.9473684210526315,40,1145,36
er_18_0.6_1,53.0,0.9137931034482759,46,1699,20
er_18_0.6_2,63.0,1.0,15,346,2
er_18_0.7_0,68.0,0.9855072463768116,53,1552,3
er_18_0.7_1,65.0,0.9701492537313433,34,949,2
er_18_0.7_2,68.0,1.0,39,1038,25
er_20_0.3_0,36.0,0.9230769230769231,82,2793,39
er_20_0.3_1,44.0,1.0,39,1198,24
er_20_0.3_2,46.0,0.9583333333333334,29,1034,16
er_20_0.5_0,61.0,0.9104477611940298,21,396,9
er_20_0.5_1,61.0,0.9838709677419355,50,1691,24
er_20_0.5_2,56.0,0.9180327868852459,10,175,1
er_20_0.6_0,77.0,0.9625,68,1763,39
er_20_0.6_1,73.0,0.9605263157894737,33,810,29
er_20_0.6_2,71.0,0.9342105263157895,86,2909,57
er_20_0.7_0,81.0,1.0,37,1368,6
er_20_0.7_1,72.0,0.9230769230769231,31,810,23
er_20_0.7_2,84.0,1.0,62,2097,35
geo_14_0.1_0,12.0,0.9230769230769231,18,31,15
geo_14_0.1_1,11.0,0.7857142857142857,12,125,1
geo_14_0.1_2,13.0,1.0,10,443,1
geo_14_0.3_0,14.0,1.0,14,775,2
geo_14_0.3_1,16.0,0.9411764705882353,11,412,7
geo_14_0.3_2,14.0,0.9333333333333333,12,661,7
geo_14_0.5_0,34.0,0.9714285714285714,13,664,5
geo_14_0.5_1,28.0,1.0,14,775,7
geo_14_0.5_2,23.0,0.9583333333333334,15,880,2
geo_14_0.6_0,40.0,0.975609756097561,15,880,15
geo_14_0.6_1,40.0,0.9523809523809523,12,553,3
geo_14_0.6_2,34.0,1.0,12,661,9
geo_16_0.1_0,13.0,0.8666666666666667,42,1883,1
geo_16_0.1_1,15.0,1.0,44,1883,35
geo_16_0.1_2,14.0,0.875,35,1198,2
geo_16_0.3_0,21.0,0.9130434782608695,25,1118,2
geo_16_0.3_1,24.0,1.0,16,473,2
geo_16_0.3_2,22.0,0.9565217391304348,35,1446,21
geo_16_0.5_0,31.0,0.9393939393939394,28,1125,10
geo_16_0.5_1,40.0,0.975609756097561,33,1546,32
geo_16_0.5_2,29.0,0.9354838709677419,34,1339,15
geo_16_0.6_0,44.0,0.9166666666666666,34,1553,8
geo_16_0.6_1,54.0,0.9642857142857143,16,461,1
geo_16_0.6_2,43.0,0.9772727272727273,28,1117,1
geo_18_0.1_0,16.0,0.9411764705882353,92,3387,7
geo_18_0.1_1,19.0,1.0,39,1262,1
geo_18_0.1_2,18.0,1.0,15,300,1
geo_18_0.3_0,23.0,0.9583333333333334,69,2460,2
geo_18_0.3_1,22.0,1.0,52,1921,1
geo_18_0.3_2,22.0,0.9166666666666666,83,3462,3
geo_18_0.5_0,49.0,0.9245283018867925,49,1480,41
geo_18_0.5_1,42.0,0.9545454545454546,67,2260,11
geo_18_0.5_2,44.0,1.0,68,2249,3
geo_18_0.6_0,58.0,1.0,33,802,5
geo_18_0.6_1,56.0,0.9824561403508771,56,2157,26
geo_18_0.6_2,41.0,0.9534883720930233,59,1932,2
geo_20_0.1_0,18.0,0.9473684210526315,148,6017,93
geo_20_0.1_1,19.0,1.0,78,2425,1
geo_20_0.1_2,21.0,0.9130434782608695,102,3379,7
geo_20_0.3_0,30.0,0.8823529411764706,64,2373,1
geo_20_0.3_1,25.0,1.0,76,2265,1
geo_20_0.3_2,28.0,0.9655172413793104,205,7722,127
geo_20_0.5_0,59.0,0.9516129032258065,108,3323,80
geo_20_0.5_1,68.0,0.9714285714285714,61,1404,3
geo_20_0.5_2,53.0,0.9636363636363636,138,4371,6
geo_20_0.6_0,60.0,0.9375,14,353,1
geo_20_0.6_1,83.0,1.0,27,960,14
geo_20_0.6_2,80.0,0.975609756097561,26,497,14
