problem_name,cost,approx_ratio,n_steps,n_pruned,first_seen
er_14_0.3_0,20.0,0.9523809523809523,8,665,2
er_14_0.3_1,16.0,0.8421052631578947,7,450,4
er_14_0.3_2,20.0,0.8695652173913043,5,446,1
er_14_0.5_0,27.0,0.84375,14,1545,10
er_14_0.5_1,27.0,0.9,5,446,1
er_14_0.5_2,27.0,0.9310344827586207,13,1324,6
er_14_0.6_0,43.0,1.0,9,882,1
er_14_0.6_1,37.0,0.925,12,1321,1
er_14_0.6_2,33.0,0.9166666666666666,14,1541,9
er_14_0.7_0,39.0,0.9512195121951219,15,1760,4
er_14_0.7_1,42.0,1.0,13,1322,5
er_14_0.7_2,45.0,1.0,12,1321,8
er_16_0.3_0,22.0,0.8461538461538461,26,2225,18
er_16_0.3_1,31.0,0.96875,65,5706,42
er_16_0.3_2,25.0,0.8064516129032258,29,2870,13
er_16_0.5_0,40.0,1.0,9,666,3
er_16_0.5_1,41.0,0.9761904761904762,30,2653,1
er_16_0.5_2,32.0,0.8648648648648649,29,2864,1
er_16_0.6_0,41.0,0.8913043478260869,59,6382,28
er_16_0.6_1,38.0,0.9047619047619048,10,885,8
er_16_0.6_2,46.0,0.9583333333333334,25,2642,12
er_16_0.7_0,52.0,0.9285714285714286,57,6162,6
er_16_0.7_1,53.0,0.9814814814814815,62,6821,39
er_16_0.7_2,53.0,0.9298245614035088,60,6601,13
er_18_0.3_0,39.0,0.9512195121951219,170,16103,93
er_18_0.3_1,36.0,0.9230769230769231,194,19381,151
er_18_0.3_2,28.0,0.8484848484848485,44,3977,12
er_18_0.5_0,50.0,0.9433962264150944,180,19147,85
er_18_0.5_1,50.0,0.9803921568627451,133,12560,23
er_18_0.5_2,52.0,1.0,116,12333,18
er_18_0.6_0,57.0,1.0,233,25304,67
er_18_0.6_1,55.0,0.9482758620689655,231,24648,223
er_18_0.6_2,61.0,0.9682539682539683,103,10802,2
er_18_0.7_0,66.0,0.9565217391304348,243,26404,26
er_18_0.7_1,65.0,0.9701492537313433,216,23545,28
er_18_0.7_2,64.0,0.9411764705882353,246,26625,241
er_20_0.3_0,37.0,0.9487179487179487,89,8816,39
er_20_0.3_1,40.0,0.9090909090909091,172,17625,157
er_20_0.3_2,46.0,0.9583333333333334,524,51575,238
er_20_0.5_0,64.0,0.9552238805970149,334,36087,30
er_20_0.5_1,60.0,0.967741935483871,503,52830,7
er_20_0.5_2,57.0,0.9344262295081968,147,15626,14
er_20_0.6_0,78.0,0.975,981,106716,60
er_20_0.6_1,75.0,0.9868421052631579,964,104827,109
er_20_0.6_2,74.0,0.9736842105263158,997,108912,912
er_20_0.7_0,80.0,0.9876543209876543,1010,110883,371
er_20_0.7_1,77.0,0.9871794871794872,743,80946,434
er_20_0.7_2,84.0,1.0,965,104744,312
geo_14_0.1_0,13.0,1.0,7,692,2
geo_14_0.1_1,11.0,0.7857142857142857,7,230,1
geo_14_0.1_2,13.0,1.0,4,289,1
geo_14_0.3_0,13.0,0.9285714285714286,4,237,1
geo_14_0.3_1,16.0,0.9411764705882353,9,674,3
geo_14_0.3_2,15.0,1.0,14,1547,5
geo_14_0.5_0,33.0,0.9428571428571428,12,1321,2
geo_14_0.5_1,26.0,0.9285714285714286,11,1102,3
geo_14_0.5_2,23.0,0.9583333333333334,8,883,8
geo_14_0.6_0,41.0,1.0,16,1543,3
geo_14_0.6_1,41.0,0.9761904761904762,13,1322,12
geo_14_0.6_2,31.0,0.9117647058823529,11,1104,3
geo_16_0.1_0,13.0,0.8666666666666667,6,245,1
geo_16_0.1_1,13.0,0.8666666666666667,19,1368,12
geo_16_0.1_2,15.0,0.9375,24,2211,13
geo_16_0.3_0,20.0,0.8695652173913043,26,2429,18
geo_16_0.3_1,21.0,0.875,34,3093,1
geo_16_0.3_2,22.0,0.9565217391304348,25,1996,2
geo_16_0.5_0,31.0,0.9393939393939394,50,4847,42
geo_16_0.5_1,38.0,0.926829268292683,31,3302,22
geo_16_0.5_2,27.0,0.8709677419354839,10,883,9
geo_16_0.6_0,47.0,0.9791666666666666,62,6825,53
geo_16_0.6_1,54.0,0.9642857142857143,56,5943,1
geo_16_0.6_2,43.0,0.9772727272727273,37,3744,1
geo_18_0.1_0,14.0,0.8235294117647058,21,706,11
geo_18_0.1_1,19.0,1.0,14,707,1
geo_18_0.1_2,18.0,1.0,8,279,1
geo_18_0.3_0,23.0,0.9583333333333334,87,7766,5
geo_18_0.3_1,22.0,1.0,36,2465,1
geo_18_0.3_2,23.0,0.9583333333333334,66,5531,62
geo_18_0.5_0,50.0,0.9433962264150944,115,12106,87
geo_18_0.5_1,43.0,0.9772727272727273,145,15194,3
geo_18_0.5_2,43.0,0.9772727272727273,125,12134,97
geo_18_0.6_0,57.0,0.9827586206896551,227,24210,83
geo_18_0.6_1,55.0,0.9649122807017544,236,25525,163
geo_18_0.6_2,43.0,1.0,200,21347,180
geo_20_0.1_0,19.0,1.0,10,349,2
geo_20_0.1_1,19.0,1.0,57,2366,1
geo_20_0.1_2,22.0,0.9565217391304348,90,5611,5
geo_20_0.3_0,31.0,0.9117647058823529,115,11240,32
geo_20_0.3_1,25.0,1.0,22,1123,1
geo_20_0.3_2,26.0,0.896551724137931,32,2873,11
geo_20_0.5_0,62.0,1.0,334,35219,9
geo_20_0.5_1,68.0,0.9714285714285714,763,81376,47
geo_20_0.5_2,53.0,0.9636363636363636,230,24211,2
geo_20_0.6_0,62.0,0.96875,634,67565,38
geo_20_0.6_1,80.0,0.963855421686747,980,106935,27
geo_20_0.6_2,81.0,0.9878048780487805,940,100105,275
