problem_name,cost,approx_ratio,n_steps,n_pruned,first_seen
er_14_0.3_0,18.0,0.8571428571428571,4,223,2
er_14_0.3_1,16.0,0.8421052631578947,8,667,5
er_14_0.3_2,20.0,0.8695652173913043,4,223,1
er_14_0.5_0,31.0,0.96875,13,1328,3
er_14_0.5_1,28.0,0.9333333333333333,14,1549,3
er_14_0.5_2,29.0,1.0,12,1111,5
er_14_0.6_0,43.0,1.0,5,442,1
er_14_0.6_1,37.0,0.925,12,1321,1
er_14_0.6_2,36.0,1.0,12,1117,12
er_14_0.7_0,38.0,0.926829268292683,14,1541,1
er_14_0.7_1,39.0,0.9285714285714286,15,1760,6
er_14_0.7_2,42.0,0.9333333333333333,15,1760,9
er_16_0.3_0,25.0,0.9615384615384616,40,3565,39
er_16_0.3_1,25.0,0.78125,44,1677,1
er_16_0.3_2,27.0,0.8709677419354839,9,668,6
er_16_0.5_0,37.0,0.925,22,2219,2
er_16_0.5_1,41.0,0.9761904761904762,17,1774,1
er_16_0.5_2,32.0,0.8648648648648649,10,883,1
er_16_0.6_0,42.0,0.9130434782608695,52,5503,7
er_16_0.6_1,39.0,0.9285714285714286,46,4625,30
er_16_0.6_2,44.0,0.9166666666666666,59,6386,1
er_16_0.7_0,53.0,0.9464285714285714,33,3522,31
er_16_0.7_1,52.0,0.9629629629629629,63,7040,6
er_16_0.7_2,52.0,0.9122807017543859,60,6601,11
er_18_0.3_0,40.0,0.975609756097561,37,3532,9
er_18_0.3_1,36.0,0.9230769230769231,180,17677,13
er_18_0.3_2,27.0,0.8181818181818182,61,6174,58
er_18_0.5_0,49.0,0.9245283018867925,115,12106,81
er_18_0.5_1,48.0,0.9411764705882353,183,17824,174
er_18_0.5_2,47.0,0.9038461538461539,116,12327,10
er_18_0.6_0,54.0,0.9473684210526315,274,25717,249
er_18_0.6_1,55.0,0.9482758620689655,118,12551,16
er_18_0.6_2,59.0,0.9365079365079365,205,22008,45
er_18_0.7_0,67.0,0.9710144927536232,228,23867,3
er_18_0.7_1,63.0,0.9402985074626866,131,13644,28
er_18_0.7_2,65.0,0.9558823529411765,225,24206,13
er_20_0.3_0,35.0,0.8974358974358975,259,28172,257
er_20_0.3_1,38.0,0.8636363636363636,160,16301,1
er_20_0.3_2,38.0,0.7916666666666666,52,5289,48
er_20_0.5_0,64.0,0.9552238805970149,988,107383,119
er_20_0.5_1,58.0,0.9354838709677419,587,56102,120
er_20_0.5_2,61.0,1.0,619,65744,44
er_20_0.6_0,76.0,0.95,428,44773,26
er_20_0.6_1,75.0,0.9868421052631579,539,57736,3
er_20_0.6_2,74.0,0.9736842105263158,964,94981,106
er_20_0.7_0,77.0,0.9506172839506173,274,22423,89
er_20_0.7_1,77.0,0.9871794871794872,753,76494,36
er_20_0.7_2,81.0,0.9642857142857143,1032,108367,42
geo_14_0.1_0,12.0,0.9230769230769231,6,443,4
geo_14_0.1_1,12.0,0.8571428571428571,12,721,3
geo_14_0.1_2,13.0,1.0,9,696,1
geo_14_0.3_0,14.0,1.0,12,1107,3
geo_14_0.3_1,17.0,1.0,11,1110,6
geo_14_0.3_2,13.0,0.8666666666666667,5,442,2
geo_14_0.5_0,31.0,0.8857142857142857,10,883,3
geo_14_0.5_1,28.0,1.0,13,1322,3
geo_14_0.5_2,21.0,0.875,4,223,1
geo_14_0.6_0,39.0,0.9512195121951219,8,881,7
geo_14_0.6_1,41.0,0.9761904761904762,12,1321,6
geo_14_0.6_2,32.0,0.9411764705882353,12,1325,3
geo_16_0.1_0,14.0,0.9333333333333333,19,1330,8
geo_16_0.1_1,13.0,0.8666666666666667,34,1947,25
geo_16_0.1_2,14.0,0.875,7,34,2
geo_16_0.3_0,21.0,0.9130434782608695,39,3316,10
geo_16_0.3_1,22.0,0.9166666666666666,16,899,2
geo_16_0.3_2,22.0,0.9565217391304348,22,1371,11
geo_16_0.5_0,32.0,0.9696969696969697,49,4846,46
geo_16_0.5_1,41.0,1.0,47,4408,7
geo_16_0.5_2,26.0,0.8387096774193549,16,1547,1
geo_16_0.6_0,44.0,0.9166666666666666,32,3521,12
geo_16_0.6_1,54.0,0.9642857142857143,31,3302,1
geo_16_0.6_2,44.0,1.0,59,6386,26
geo_18_0.1_0,17.0,1.0,41,2858,3
geo_18_0.1_1,19.0,1.0,36,2235,1
geo_18_0.1_2,18.0,1.0,25,1454,1
geo_18_0.3_0,23.0,0.9583333333333334,19,1768,2
geo_18_0.3_1,22.0,1.0,18,1557,1
geo_18_0.3_2,24.0,1.0,52,4639,12
geo_18_0.5_0,49.0,0.9245283018867925,160,14263,99
geo_18_0.5_1,43.0,0.9772727272727273,69,6840,4
geo_18_0.5_2,42.0,0.9545454545454546,24,2217,1
geo_18_0.6_0,58.0,1.0,127,13074,3
geo_18_0.6_1,57.0,1.0,240,24313,42
geo_18_0.6_2,42.0,0.9767441860465116,215,22676,7
geo_20_0.1_0,18.0,0.9473684210526315,68,3539,2
geo_20_0.1_1,19.0,1.0,100,7841,1
geo_20_0.1_2,22.0,0.9565217391304348,15,728,2
geo_20_0.3_0,33.0,0.9705882352941176,61,5116,3
geo_20_0.3_1,25.0,1.0,166,15033,1
geo_20_0.3_2,25.0,0.8620689655172413,135,12014,8
geo_20_0.5_0,62.0,1.0,351,32598,158
geo_20_0.5_1,70.0,1.0,1081,92560,651
geo_20_0.5_2,55.0,1.0,560,59561,10
geo_20_0.6_0,62.0,0.96875,651,57822,11
geo_20_0.6_1,83.0,1.0,887,92744,14
geo_20_0.6_2,81.0,0.9878048780487805,1041,100706,3
