problem_name,cost,approx_ratio,n_steps,n_pruned,first_seen
er_14_0.3_0,18.0,0.8571428571428571,9,664,3
er_14_0.3_1,16.0,0.8421052631578947,8,667,3
er_14_0.3_2,20.0,0.8695652173913043,5,448,1
er_14_0.5_0,27.0,0.84375,11,458,6
er_14_0.5_1,27.0,0.9,6,447,1
er_14_0.5_2,26.0,0.896551724137931,15,1762,5
er_14_0.6_0,43.0,1.0,5,448,1
er_14_0.6_1,37.0,0.925,15,1760,1
er_14_0.6_2,30.0,0.8333333333333334,15,1760,2
er_14_0.7_0,38.0,0.926829268292683,14,1541,1
er_14_0.7_1,39.0,0.9285714285714286,15,1760,14
er_14_0.7_2,43.0,0.9555555555555556,15,1760,10
er_16_0.3_0,22.0,0.8461538461538461,23,1556,6
er_16_0.3_1,27.0,0.84375,28,1443,3
er_16_0.3_2,26.0,0.8387096774193549,8,447,6
er_16_0.5_0,38.0,0.95,21,1772,5
er_16_0.5_1,41.0,0.9761904761904762,38,3755,1
er_16_0.5_2,35.0,0.9459459459459459,19,1552,5
er_16_0.6_0,46.0,1.0,33,3092,6
er_16_0.6_1,39.0,0.9285714285714286,48,5281,40
er_16_0.6_2,47.0,0.9791666666666666,56,5727,40
er_16_0.7_0,55.0,0.9821428571428571,60,6601,30
er_16_0.7_1,51.0,0.9444444444444444,17,1762,2
er_16_0.7_2,57.0,1.0,28,2427,5
er_18_0.3_0,35.0,0.8536585365853658,37,3540,1
er_18_0.3_1,37.0,0.9487179487179487,61,5308,4
er_18_0.3_2,30.0,0.9090909090909091,166,15889,17
er_18_0.5_0,50.0,0.9433962264150944,174,17291,23
er_18_0.5_1,46.0,0.9019607843137255,33,3304,29
er_18_0.5_2,48.0,0.9230769230769231,66,7001,22
er_18_0.6_0,56.0,0.9824561403508771,184,19805,5
er_18_0.6_1,52.0,0.896551724137931,239,23238,18
er_18_0.6_2,58.0,0.9206349206349206,221,24202,26
er_18_0.7_0,68.0,0.9855072463768116,245,26568,11
er_18_0.7_1,64.0,0.9552238805970149,118,12763,3
er_18_0.7_2,66.0,0.9705882352941176,248,26845,105
er_20_0.3_0,36.0,0.9230769230769231,421,43878,358
er_20_0.3_1,41.0,0.9318181818181818,149,15856,45
er_20_0.3_2,43.0,0.8958333333333334,91,8374,2
er_20_0.5_0,62.0,0.9253731343283582,507,54478,382
er_20_0.5_1,59.0,0.9516129032258065,570,58677,69
er_20_0.5_2,60.0,0.9836065573770492,320,33757,18
er_20_0.6_0,78.0,0.975,1009,105388,35
er_20_0.6_1,74.0,0.9736842105263158,1019,110552,123
er_20_0.6_2,73.0,0.9605263157894737,258,26117,25
er_20_0.7_0,79.0,0.9753086419753086,1071,107336,776
er_20_0.7_1,76.0,0.9743589743589743,925,95984,20
er_20_0.7_2,83.0,0.9880952380952381,983,104254,120
geo_14_0.1_0,11.0,0.8461538461538461,5,442,5
geo_14_0.1_1,14.0,1.0,11,1034,3
geo_14_0.1_2,13.0,1.0,9,710,1
geo_14_0.3_0,14.0,1.0,9,674,3
geo_14_0.3_1,17.0,1.0,11,888,7
geo_14_0.3_2,15.0,1.0,12,1103,6
geo_14_0.5_0,35.0,1.0,10,883,3
geo_14_0.5_1,28.0,1.0,8,885,5
geo_14_0.5_2,24.0,1.0,4,225,2
geo_14_0.6_0,40.0,0.975609756097561,15,1760,9
geo_14_0.6_1,40.0,0.9523809523809523,15,1760,4
geo_14_0.6_2,31.0,0.9117647058823529,14,1105,10
geo_16_0.1_0,15.0,1.0,20,1547,4
geo_16_0.1_1,15.0,1.0,29,2250,29
geo_16_0.1_2,14.0,0.875,6,229,3
geo_16_0.3_0,20.0,0.8695652173913043,34,3107,3
geo_16_0.3_1,24.0,1.0,10,455,2
geo_16_0.3_2,22.0,0.9565217391304348,34,2905,3
geo_16_0.5_0,30.0,0.9090909090909091,46,4627,38
geo_16_0.5_1,38.0,0.926829268292683,44,4623,2
geo_16_0.5_2,29.0,0.9354838709677419,28,2645,26
geo_16_0.6_0,47.0,0.9791666666666666,62,6821,50
geo_16_0.6_1,56.0,1.0,62,5779,8
geo_16_0.6_2,44.0,1.0,37,3526,2
geo_18_0.1_0,17.0,1.0,49,3114,3
geo_18_0.1_1,19.0,1.0,25,1698,1
geo_18_0.1_2,18.0,1.0,47,3630,1
geo_18_0.3_0,24.0,1.0,42,3323,9
geo_18_0.3_1,22.0,1.0,19,1768,1
geo_18_0.3_2,24.0,1.0,89,7942,33
geo_18_0.5_0,49.0,0.9245283018867925,137,12680,121
geo_18_0.5_1,42.0,0.9545454545454546,141,14972,102
geo_18_0.5_2,42.0,0.9545454545454546,24,1997,1
geo_18_0.6_0,57.0,0.9827586206896551,219,23430,7
geo_18_0.6_1,55.0,0.9649122807017544,238,20965,210
geo_18_0.6_2,42.0,0.9767441860465116,150,15629,7
geo_20_0.1_0,18.0,0.9473684210526315,21,786,4
geo_20_0.1_1,19.0,1.0,78,5487,1
geo_20_0.1_2,22.0,0.9565217391304348,73,5122,2
geo_20_0.3_0,30.0,0.8823529411764706,123,12340,1
geo_20_0.3_1,25.0,1.0,81,6124,1
geo_20_0.3_2,25.0,0.8620689655172413,248,24271,7
geo_20_0.5_0,60.0,0.967741935483871,898,94327,27
geo_20_0.5_1,70.0,1.0,929,93460,23
geo_20_0.5_2,54.0,0.9818181818181818,113,11232,21
geo_20_0.6_0,63.0,0.984375,774,82695,152
geo_20_0.6_1,81.0,0.9759036144578314,542,57683,3
geo_20_0.6_2,81.0,0.9878048780487805,1000,100241,304
