problem_name,cost,approx_ratio,n_steps,n_pruned,first_seen
er_14_0.3_0,19.0,0.9047619047619048,10,885,8
er_14_0.3_1,16.0,0.8421052631578947,9,664,8
er_14_0.3_2,20.0,0.8695652173913043,4,231,1
er_14_0.5_0,28.0,0.875,13,1324,5
er_14_0.5_1,27.0,0.9,7,666,1
er_14_0.5_2,25.0,0.8620689655172413,10,885,5
er_14_0.6_0,43.0,1.0,8,883,1
er_14_0.6_1,39.0,0.975,12,1321,5
er_14_0.6_2,36.0,1.0,9,678,3
er_14_0.7_0,39.0,0.9512195121951219,15,1760,10
er_14_0.7_1,40.0,0.9523809523809523,11,1102,2
er_14_0.7_2,42.0,0.9333333333333333,15,1760,8
er_16_0.3_0,24.0,0.9230769230769231,26,1589,7
er_16_0.3_1,30.0,0.9375,6,239,2
er_16_0.3_2,29.0,0.9354838709677419,22,1359,6
er_16_0.5_0,36.0,0.9,26,2213,1
er_16_0.5_1,41.0,0.9761904761904762,7,446,1
er_16_0.5_2,32.0,0.8648648648648649,13,1104,1
er_16_0.6_0,41.0,0.8913043478260869,14,1323,9
er_16_0.6_1,38.0,0.9047619047619048,46,4843,15
er_16_0.6_2,45.0,0.9375,61,6602,4
er_16_0.7_0,54.0,0.9642857142857143,59,6382,59
er_16_0.7_1,52.0,0.9629629629629629,47,5064,3
er_16_0.7_2,57.0,1.0,58,5945,16
er_18_0.3_0,35.0,0.8536585365853658,48,4845,1
er_18_0.3_1,35.0,0.8974358974358975,57,5512,41
er_18_0.3_2,29.0,0.8787878787878788,41,3750,8
er_18_0.5_0,49.0,0.9245283018867925,207,22444,56
er_18_0.5_1,45.0,0.8823529411764706,72,7049,2
er_18_0.5_2,50.0,0.9615384615384616,228,23781,121
er_18_0.6_0,53.0,0.9298245614035088,174,18485,98
er_18_0.6_1,54.0,0.9310344827586207,220,23987,107
er_18_0.6_2,58.0,0.9206349206349206,113,11888,19
er_18_0.7_0,67.0,0.9710144927536232,240,25965,15
er_18_0.7_1,63.0,0.9402985074626866,184,18933,121
er_18_0.7_2,66.0,0.9705882352941176,208,22227,13
er_20_0.3_0,36.0,0.9230769230769231,241,24668,146
er_20_0.3_1,40.0,0.9090909090909091,236,24443,4
er_20_0.3_2,42.0,0.875,167,17176,11
er_20_0.5_0,61.0,0.9104477611940298,468,48917,46
er_20_0.5_1,60.0,0.967741935483871,650,69757,182
er_20_0.5_2,61.0,1.0,502,53005,213
er_20_0.6_0,77.0,0.9625,935,100358,600
er_20_0.6_1,74.0,0.9736842105263158,650,69975,159
er_20_0.6_2,76.0,1.0,682,72843,46
er_20_0.7_0,79.0,0.9753086419753086,857,92540,14
er_20_0.7_1,76.0,0.9743589743589743,925,98842,27
er_20_0.7_2,81.0,0.9642857142857143,695,75688,55
geo_14_0.1_0,12.0,0.9230769230769231,9,676,3
geo_14_0.1_1,11.0,0.7857142857142857,5,442,1
geo_14_0.1_2,13.0,1.0,4,227,1
geo_14_0.3_0,13.0,0.9285714285714286,5,442,1
geo_14_0.3_1,15.0,0.8823529411764706,5,448,2
geo_14_0.3_2,12.0,0.8,5,448,1
geo_14_0.5_0,33.0,0.9428571428571428,13,1324,2
geo_14_0.5_1,27.0,0.9642857142857143,8,663,8
geo_14_0.5_2,22.0,0.9166666666666666,9,882,5
geo_14_0.6_0,41.0,1.0,11,1102,3
geo_14_0.6_1,39.0,0.9285714285714286,14,1541,4
geo_14_0.6_2,32.0,0.9411764705882353,15,1760,3
geo_16_0.1_0,15.0,1.0,10,699,2
geo_16_0.1_1,12.0,0.8,18,903,1
geo_16_0.1_2,13.0,0.8125,20,483,1
geo_16_0.3_0,21.0,0.9130434782608695,23,1550,18
geo_16_0.3_1,23.0,0.9583333333333334,40,3327,14
geo_16_0.3_2,21.0,0.9130434782608695,19,1552,3
geo_16_0.5_0,30.0,0.9090909090909091,16,1325,4
geo_16_0.5_1,39.0,0.9512195121951219,16,1325,4
geo_16_0.5_2,28.0,0.9032258064516129,40,4183,13
geo_16_0.6_0,48.0,1.0,60,6603,58
geo_16_0.6_1,56.0,1.0,28,2645,7
geo_16_0.6_2,44.0,1.0,40,4187,6
geo_18_0.1_0,16.0,0.9411764705882353,25,1144,13
geo_18_0.1_1,19.0,1.0,8,247,1
geo_18_0.1_2,18.0,1.0,8,255,1
geo_18_0.3_0,22.0,0.9166666666666666,32,2659,1
geo_18_0.3_1,22.0,1.0,27,1412,1
geo_18_0.3_2,22.0,0.9166666666666666,26,1341,18
geo_18_0.5_0,49.0,0.9245283018867925,198,19759,146
geo_18_0.5_1,42.0,0.9545454545454546,164,17173,5
geo_18_0.5_2,43.0,0.9772727272727273,62,5733,22
geo_18_0.6_0,56.0,0.9655172413793104,223,23770,15
geo_18_0.6_1,55.0,0.9649122807017544,227,23976,37
geo_18_0.6_2,42.0,0.9767441860465116,93,8378,7
geo_20_0.1_0,18.0,0.9473684210526315,10,263,2
geo_20_0.1_1,19.0,1.0,21,1022,1
geo_20_0.1_2,21.0,0.9130434782608695,99,7116,53
geo_20_0.3_0,33.0,0.9705882352941176,88,7515,3
geo_20_0.3_1,25.0,1.0,57,4422,1
geo_20_0.3_2,26.0,0.896551724137931,101,7956,12
geo_20_0.5_0,59.0,0.9516129032258065,360,37867,4
geo_20_0.5_1,68.0,0.9714285714285714,433,43732,8
geo_20_0.5_2,54.0,0.9818181818181818,743,77876,726
geo_20_0.6_0,62.0,0.96875,245,25552,52
geo_20_0.6_1,83.0,1.0,624,66901,4
geo_20_0.6_2,81.0,0.9878048780487805,950,101831,6
