problem_name,cost,approx_ratio,n_steps,n_pruned,first_seen
er_14_0.3_0,20.0,0.9523809523809523,11,552,7
er_14_0.3_1,17.0,0.8947368421052632,13,662,11
er_14_0.3_2,21.0,0.9130434782608695,11,560,11
er_14_0.5_0,31.0,0.96875,15,880,8
er_14_0.5_1,27.0,0.9,5,222,1
er_14_0.5_2,26.0,0.896551724137931,15,880,7
er_14_0.6_0,43.0,1.0,14,771,1
er_14_0.6_1,37.0,0.925,5,222,1
er_14_0.6_2,31.0,0.8611111111111112,14,771,13
er_14_0.7_0,39.0,0.9512195121951219,14,771,10
er_14_0.7_1,38.0,0.9047619047619048,15,880,5
er_14_0.7_2,41.0,0.9111111111111111,15,880,3
er_16_0.3_0,26.0,1.0,19,778,12
er_16_0.3_1,30.0,0.9375,16,773,5
er_16_0.3_2,29.0,0.9354838709677419,11,284,5
er_16_0.5_0,36.0,0.9,53,2754,1
er_16_0.5_1,41.0,0.9761904761904762,50,2645,1
er_16_0.5_2,34.0,0.918918918918919,17,884,7
er_16_0.6_0,46.0,1.0,29,1542,23
er_16_0.6_1,40.0,0.9523809523809523,46,2423,4
er_16_0.6_2,47.0,0.9791666666666666,58,3083,27
er_16_0.7_0,55.0,0.9821428571428571,59,3192,30
er_16_0.7_1,52.0,0.9629629629629629,62,3411,23
er_16_0.7_2,56.0,0.9824561403508771,63,3520,31
er_18_0.3_0,38.0,0.926829268292683,108,5625,5
er_18_0.3_1,35.0,0.8974358974358975,191,9958,13
er_18_0.3_2,29.0,0.8787878787878788,143,6578,5
er_18_0.5_0,50.0,0.9433962264150944,161,8284,41
er_18_0.5_1,50.0,0.9803921568627451,127,6932,80
er_18_0.5_2,49.0,0.9423076923076923,117,6274,15
er_18_0.6_0,53.0,0.9298245614035088,264,13575,14
er_18_0.6_1,55.0,0.9482758620689655,260,13903,237
er_18_0.6_2,63.0,1.0,255,14082,3
er_18_0.7_0,68.0,0.9855072463768116,229,12434,7
er_18_0.7_1,65.0,0.9701492537313433,240,13093,3
er_18_0.7_2,66.0,0.9705882352941176,248,13533,55
er_20_0.3_0,38.0,0.9743589743589743,594,31613,184
er_20_0.3_1,43.0,0.9772727272727273,230,12117,2
er_20_0.3_2,45.0,0.9375,532,27033,56
er_20_0.5_0,65.0,0.9701492537313433,512,28011,276
er_20_0.5_1,61.0,0.9838709677419355,1026,55627,731
er_20_0.5_2,61.0,1.0,449,24004,172
er_20_0.6_0,77.0,0.9625,1022,55749,143
er_20_0.6_1,74.0,0.9736842105263158,978,53681,656
er_20_0.6_2,75.0,0.9868421052631579,765,41792,384
er_20_0.7_0,81.0,1.0,913,48026,47
er_20_0.7_1,77.0,0.9871794871794872,902,46029,45
er_20_0.7_2,84.0,1.0,964,52047,203
geo_14_0.1_0,12.0,0.9230769230769231,11,560,2
geo_14_0.1_1,11.0,0.7857142857142857,7,336,1
geo_14_0.1_2,13.0,1.0,6,249,1
geo_14_0.3_0,14.0,1.0,7,240,3
geo_14_0.3_1,14.0,0.8235294117647058,9,360,1
geo_14_0.3_2,14.0,0.9333333333333333,10,443,9
geo_14_0.5_0,34.0,0.9714285714285714,15,880,14
geo_14_0.5_1,28.0,1.0,14,551,10
geo_14_0.5_2,23.0,0.9583333333333334,15,880,2
geo_14_0.6_0,40.0,0.975609756097561,15,880,8
geo_14_0.6_1,40.0,0.9523809523809523,15,880,6
geo_14_0.6_2,34.0,1.0,15,880,10
geo_16_0.1_0,13.0,0.8666666666666667,6,117,1
geo_16_0.1_1,15.0,1.0,11,358,3
geo_16_0.1_2,15.0,0.9375,44,1759,10
geo_16_0.3_0,21.0,0.9130434782608695,15,558,2
geo_16_0.3_1,24.0,1.0,11,344,2
geo_16_0.3_2,22.0,0.9565217391304348,45,2314,19
geo_16_0.5_0,30.0,0.9090909090909091,51,2426,45
geo_16_0.5_1,40.0,0.975609756097561,63,3520,33
geo_16_0.5_2,29.0,0.9354838709677419,54,2863,22
geo_16_0.6_0,45.0,0.9375,60,3301,18
geo_16_0.6_1,54.0,0.9642857142857143,62,3415,1
geo_16_0.6_2,43.0,0.9772727272727273,33,1762,1
geo_18_0.1_0,16.0,0.9411764705882353,41,1346,6
geo_18_0.1_1,19.0,1.0,20,647,1
geo_18_0.1_2,18.0,1.0,27,844,1
geo_18_0.3_0,23.0,0.9583333333333334,33,1190,2
geo_18_0.3_1,22.0,1.0,86,3997,1
geo_18_0.3_2,22.0,0.9166666666666666,123,5998,6
geo_18_0.5_0,48.0,0.9056603773584906,209,9210,1
geo_18_0.5_1,42.0,0.9545454545454546,154,8365,43
geo_18_0.5_2,44.0,1.0,154,8367,6
geo_18_0.6_0,58.0,1.0,255,13432,31
geo_18_0.6_1,56.0,0.9824561403508771,209,10910,12
geo_18_0.6_2,41.0,0.9534883720930233,174,9057,3
geo_20_0.1_0,18.0,0.9473684210526315,80,3263,2
geo_20_0.1_1,19.0,1.0,53,1656,1
geo_20_0.1_2,22.0,0.9565217391304348,192,9437,92
geo_20_0.3_0,32.0,0.9411764705882353,329,17290,18
geo_20_0.3_1,25.0,1.0,156,6841,1
geo_20_0.3_2,27.0,0.9310344827586207,244,12779,17
geo_20_0.5_0,61.0,0.9838709677419355,939,50182,745
geo_20_0.5_1,68.0,0.9714285714285714,944,51183,7
geo_20_0.5_2,53.0,0.9636363636363636,663,33690,48
geo_20_0.6_0,63.0,0.984375,940,49593,107
geo_20_0.6_1,83.0,1.0,889,47984,237
geo_20_0.6_2,82.0,1.0,860,45799,190
