problem_name,cost,approx_ratio,n_steps,n_pruned,first_seen
er_14_0.3_0,19.0,0.9047619047619048,12,663,8
er_14_0.3_1,18.0,0.9473684210526315,15,768,13
er_14_0.3_2,20.0,0.8695652173913043,10,443,1
er_14_0.5_0,26.0,0.8125,8,441,2
er_14_0.5_1,27.0,0.9,4,113,1
er_14_0.5_2,26.0,0.896551724137931,14,773,3
er_14_0.6_0,43.0,1.0,11,446,1
er_14_0.6_1,37.0,0.925,10,443,1
er_14_0.6_2,34.0,0.9444444444444444,13,662,13
er_14_0.7_0,38.0,0.926829268292683,14,771,1
er_14_0.7_1,39.0,0.9285714285714286,11,552,11
er_14_0.7_2,42.0,0.9333333333333333,14,771,11
er_16_0.3_0,25.0,0.9615384615384616,23,824,3
er_16_0.3_1,28.0,0.875,22,781,5
er_16_0.3_2,27.0,0.8709677419354839,37,1454,30
er_16_0.5_0,36.0,0.9,19,578,1
er_16_0.5_1,41.0,0.9761904761904762,18,671,1
er_16_0.5_2,33.0,0.8918918918918919,14,453,8
er_16_0.6_0,42.0,0.9130434782608695,15,556,14
er_16_0.6_1,39.0,0.9285714285714286,16,569,3
er_16_0.6_2,45.0,0.9375,14,555,11
er_16_0.7_0,56.0,1.0,43,1792,13
er_16_0.7_1,52.0,0.9629629629629629,10,443,7
er_16_0.7_2,55.0,0.9649122807017544,23,786,16
er_18_0.3_0,37.0,0.9024390243902439,24,731,3
er_18_0.3_1,36.0,0.9230769230769231,69,2498,39
er_18_0.3_2,32.0,0.9696969696969697,28,621,15
er_18_0.5_0,51.0,0.9622641509433962,62,2309,33
er_18_0.5_1,46.0,0.9019607843137255,24,583,18
er_18_0.5_2,50.0,0.9615384615384616,33,1254,13
er_18_0.6_0,54.0,0.9473684210526315,48,1701,47
er_18_0.6_1,53.0,0.9137931034482759,14,243,4
er_18_0.6_2,61.0,0.9682539682539683,84,2683,80
er_18_0.7_0,67.0,0.9710144927536232,51,1698,46
er_18_0.7_1,62.0,0.9253731343283582,21,674,4
er_18_0.7_2,65.0,0.9558823529411765,64,2085,57
er_20_0.3_0,36.0,0.9230769230769231,77,1940,21
er_20_0.3_1,43.0,0.9772727272727273,71,2332,53
er_20_0.3_2,41.0,0.8541666666666666,70,1487,26
er_20_0.5_0,63.0,0.9402985074626866,28,501,14
er_20_0.5_1,58.0,0.9354838709677419,44,1385,41
er_20_0.5_2,61.0,1.0,62,1445,56
er_20_0.6_0,79.0,0.9875,66,1593,54
er_20_0.6_1,73.0,0.9605263157894737,99,2930,74
er_20_0.6_2,75.0,0.9868421052631579,36,841,24
er_20_0.7_0,81.0,1.0,62,2091,15
er_20_0.7_1,76.0,0.9743589743589743,26,495,13
er_20_0.7_2,82.0,0.9761904761904762,57,2042,21
geo_14_0.1_0,11.0,0.8461538461538461,23,106,4
geo_14_0.1_1,12.0,0.8571428571428571,12,19,2
geo_14_0.1_2,13.0,1.0,10,443,1
geo_14_0.3_0,14.0,1.0,7,236,3
geo_14_0.3_1,15.0,0.8823529411764706,15,496,8
geo_14_0.3_2,15.0,1.0,15,880,11
geo_14_0.5_0,34.0,0.9714285714285714,14,771,3
geo_14_0.5_1,28.0,1.0,13,664,11
geo_14_0.5_2,23.0,0.9583333333333334,13,664,7
geo_14_0.6_0,40.0,0.975609756097561,13,662,8
geo_14_0.6_1,41.0,0.9761904761904762,13,662,13
geo_14_0.6_2,31.0,0.9117647058823529,14,771,14
geo_16_0.1_0,15.0,1.0,22,691,3
geo_16_0.1_1,15.0,1.0,34,1443,3
geo_16_0.1_2,14.0,0.875,17,882,12
geo_16_0.3_0,23.0,1.0,44,1893,28
geo_16_0.3_1,23.0,0.9583333333333334,33,1336,13
geo_16_0.3_2,22.0,0.9565217391304348,49,2328,19
geo_16_0.5_0,31.0,0.9393939393939394,30,1227,2
geo_16_0.5_1,40.0,0.975609756097561,41,1986,24
geo_16_0.5_2,30.0,0.967741935483871,35,1454,11
geo_16_0.6_0,47.0,0.9791666666666666,44,2099,30
geo_16_0.6_1,54.0,0.9642857142857143,6,117,1
geo_16_0.6_2,43.0,0.9772727272727273,19,684,1
geo_18_0.1_0,16.0,0.9411764705882353,78,2925,6
geo_18_0.1_1,19.0,1.0,48,1291,1
geo_18_0.1_2,18.0,1.0,15,266,1
geo_18_0.3_0,24.0,1.0,33,906,2
geo_18_0.3_1,22.0,1.0,18,473,1
geo_18_0.3_2,22.0,0.9166666666666666,46,1485,5
geo_18_0.5_0,48.0,0.9056603773584906,11,234,1
geo_18_0.5_1,43.0,0.9772727272727273,35,816,15
geo_18_0.5_2,44.0,1.0,48,1403,9
geo_18_0.6_0,56.0,0.9655172413793104,53,1816,29
geo_18_0.6_1,56.0,0.9824561403508771,86,2763,27
geo_18_0.6_2,42.0,0.9767441860465116,35,940,3
geo_20_0.1_0,17.0,0.8947368421052632,104,3719,4
geo_20_0.1_1,19.0,1.0,53,1700,1
geo_20_0.1_2,22.0,0.9565217391304348,135,5054,60
geo_20_0.3_0,32.0,0.9411764705882353,121,4364,6
geo_20_0.3_1,25.0,1.0,141,4394,1
geo_20_0.3_2,27.0,0.9310344827586207,234,8625,15
geo_20_0.5_0,60.0,0.967741935483871,55,1822,36
geo_20_0.5_1,67.0,0.9571428571428572,82,2071,22
geo_20_0.5_2,51.0,0.9272727272727272,74,2077,5
geo_20_0.6_0,62.0,0.96875,136,4675,64
geo_20_0.6_1,79.0,0.9518072289156626,55,1476,15
geo_20_0.6_2,79.0,0.9634146341463414,10,125,1
