problem_name,cost,approx_ratio,n_steps,n_pruned,first_seen
er_14_0.3_0,19.0,0.9047619047619048,9,444,7
er_14_0.3_1,18.0,0.9473684210526315,8,441,7
er_14_0.3_2,20.0,0.8695652173913043,13,578,1
er_14_0.5_0,26.0,0.8125,8,441,2
er_14_0.5_1,28.0,0.9333333333333333,14,773,8
er_14_0.5_2,26.0,0.896551724137931,14,771,3
er_14_0.6_0,43.0,1.0,15,880,1
er_14_0.6_1,37.0,0.925,15,880,1
er_14_0.6_2,34.0,0.9444444444444444,15,880,15
er_14_0.7_0,38.0,0.926829268292683,15,880,1
er_14_0.7_1,39.0,0.9285714285714286,15,880,13
er_14_0.7_2,42.0,0.9333333333333333,15,880,12
er_16_0.3_0,25.0,0.9615384615384616,28,1143,3
er_16_0.3_1,28.0,0.875,29,946,5
er_16_0.3_2,27.0,0.8709677419354839,48,2319,39
er_16_0.5_0,36.0,0.9,49,2534,1
er_16_0.5_1,41.0,0.9761904761904762,42,2203,1
er_16_0.5_2,35.0,0.9459459459459459,13,558,5
er_16_0.6_0,44.0,0.9565217391304348,62,3411,17
er_16_0.6_1,39.0,0.9285714285714286,29,1434,3
er_16_0.6_2,46.0,0.9583333333333334,63,3520,37
er_16_0.7_0,53.0,0.9464285714285714,60,3301,3
er_16_0.7_1,52.0,0.9629629629629629,32,1761,21
er_16_0.7_2,55.0,0.9649122807017544,63,3520,31
er_18_0.3_0,38.0,0.926829268292683,130,6419,120
er_18_0.3_1,35.0,0.8974358974358975,174,9171,53
er_18_0.3_2,32.0,0.9696969696969697,140,6725,132
er_18_0.5_0,51.0,0.9622641509433962,130,6827,21
er_18_0.5_1,46.0,0.9019607843137255,107,5404,14
er_18_0.5_2,48.0,0.9230769230769231,65,3522,27
er_18_0.6_0,55.0,0.9649122807017544,258,9907,197
er_18_0.6_1,58.0,1.0,254,13851,73
er_18_0.6_2,61.0,0.9682539682539683,253,13758,216
er_18_0.7_0,68.0,0.9855072463768116,224,12321,84
er_18_0.7_1,64.0,0.9552238805970149,259,13334,30
er_18_0.7_2,67.0,0.9852941176470589,240,13201,78
er_20_0.3_0,37.0,0.9487179487179487,384,17817,18
er_20_0.3_1,41.0,0.9318181818181818,437,20482,368
er_20_0.3_2,43.0,0.8958333333333334,468,25095,156
er_20_0.5_0,66.0,0.9850746268656716,446,23895,12
er_20_0.5_1,60.0,0.967741935483871,435,23550,43
er_20_0.5_2,61.0,1.0,930,50477,169
er_20_0.6_0,80.0,1.0,1007,55220,778
er_20_0.6_1,73.0,0.9605263157894737,751,39086,225
er_20_0.6_2,74.0,0.9736842105263158,1023,55724,327
er_20_0.7_0,81.0,1.0,872,43999,18
er_20_0.7_1,76.0,0.9743589743589743,1050,54773,31
er_20_0.7_2,82.0,0.9761904761904762,891,48838,222
geo_14_0.1_0,11.0,0.8461538461538461,13,666,4
geo_14_0.1_1,12.0,0.8571428571428571,7,234,2
geo_14_0.1_2,13.0,1.0,5,234,1
geo_14_0.3_0,14.0,1.0,10,467,3
geo_14_0.3_1,17.0,1.0,12,461,11
geo_14_0.3_2,15.0,1.0,14,771,11
geo_14_0.5_0,34.0,0.9714285714285714,15,880,3
geo_14_0.5_1,28.0,1.0,14,773,12
geo_14_0.5_2,23.0,0.9583333333333334,14,771,7
geo_14_0.6_0,40.0,0.975609756097561,14,771,8
geo_14_0.6_1,41.0,0.9761904761904762,15,880,15
geo_14_0.6_2,31.0,0.9117647058823529,20,757,15
geo_16_0.1_0,15.0,1.0,11,268,3
geo_16_0.1_1,15.0,1.0,19,606,3
geo_16_0.1_2,16.0,1.0,33,1452,12
geo_16_0.3_0,20.0,0.8695652173913043,31,1228,19
geo_16_0.3_1,23.0,0.9583333333333334,24,1107,7
geo_16_0.3_2,22.0,0.9565217391304348,53,2754,19
geo_16_0.5_0,31.0,0.9393939393939394,50,2535,2
geo_16_0.5_1,40.0,0.975609756097561,63,3520,32
geo_16_0.5_2,30.0,0.967741935483871,55,2758,11
geo_16_0.6_0,47.0,0.9791666666666666,63,3520,40
geo_16_0.6_1,54.0,0.9642857142857143,48,1291,1
geo_16_0.6_2,43.0,0.9772727272727273,60,3301,1
geo_18_0.1_0,16.0,0.9411764705882353,54,1921,6
geo_18_0.1_1,19.0,1.0,14,363,1
geo_18_0.1_2,18.0,1.0,23,604,1
geo_18_0.3_0,24.0,1.0,24,893,2
geo_18_0.3_1,22.0,1.0,23,890,1
geo_18_0.3_2,22.0,0.9166666666666666,45,1890,4
geo_18_0.5_0,51.0,0.9622641509433962,113,6162,45
geo_18_0.5_1,42.0,0.9545454545454546,197,8782,3
geo_18_0.5_2,43.0,0.9772727272727273,246,13241,75
geo_18_0.6_0,57.0,0.9827586206896551,238,10907,10
geo_18_0.6_1,56.0,0.9824561403508771,264,13483,95
geo_18_0.6_2,42.0,0.9767441860465116,162,7133,3
geo_20_0.1_0,17.0,0.8947368421052632,28,551,4
geo_20_0.1_1,19.0,1.0,57,1868,1
geo_20_0.1_2,21.0,0.9130434782608695,138,5119,124
geo_20_0.3_0,32.0,0.9411764705882353,710,37351,6
geo_20_0.3_1,25.0,1.0,56,2121,1
geo_20_0.3_2,27.0,0.9310344827586207,317,16090,8
geo_20_0.5_0,60.0,0.967741935483871,695,32716,178
geo_20_0.5_1,69.0,0.9857142857142858,961,46038,104
geo_20_0.5_2,53.0,0.9636363636363636,885,42668,388
geo_20_0.6_0,63.0,0.984375,681,32134,561
geo_20_0.6_1,80.0,0.963855421686747,1034,54099,65
geo_20_0.6_2,81.0,0.9878048780487805,982,50747,193
